vehicle_id,vehicle_number,lap,speed
GR86-028-89,89,19,71.79213365539452
GR86-028-89,89,20,0.7744964432796705
GR86-029-14,14,1,94.33097484276729
GR86-029-14,14,2,89.1391857000993
GR86-029-14,14,3,127.34346153846154
GR86-029-14,14,4,130.84209370424597
GR86-029-14,14,5,130.411067251462
GR86-029-14,14,6,129.9459416058394
GR86-029-14,14,7,129.9446412884334
GR86-029-14,14,8,128.45018705035972
GR86-029-14,14,9,129.96457602339183
GR86-029-14,14,10,131.06205580029368
GR86-029-14,14,11,129.8665312046444
GR86-029-14,14,12,130.05016034985422
GR86-029-14,14,13,102.60597254004576
GR86-029-14,14,14,92.17887295081968
GR86-029-14,14,15,130.33381578947368
GR86-029-14,14,16,129.4967779390421
GR86-029-14,14,17,131.40974963181148
GR86-029-14,14,18,131.21081001472754
GR86-029-14,14,19,75.45803722504229
GR86-029-14,14,20,0.9892750996737948
GR86-030-18,18,1,95.02124866595518
GR86-030-18,18,2,89.77332663316584
GR86-030-18,18,3,120.71450340136055
GR86-030-18,18,4,126.04790368271955
GR86-030-18,18,5,126.1907528409091
GR86-030-18,18,6,126.65193456614509
GR86-030-18,18,7,127.39113342898135
GR86-030-18,18,8,126.61559201141226
GR86-030-18,18,9,125.99995744680851
GR86-030-18,18,10,125.55512022630835
GR86-030-18,18,11,127.62889367816094
GR86-030-18,18,12,124.3417787114846
GR86-030-18,18,13,125.49760961810466
GR86-030-18,18,14,95.4923258306538
GR86-030-18,18,15,124.9678821879383
GR86-030-18,18,16,127.08918220946916
GR86-030-18,18,17,128.45297101449276
GR86-030-18,18,18,118.839
GR86-030-18,18,19,70.45134768740033
GR86-030-18,18,20,8.114427244582043
GR86-032-15,15,1,94.98477344573236
GR86-032-15,15,2,44.73521042084168
GR86-032-15,15,3,120.93705802968961
GR86-032-15,15,4,130.0522238372093
GR86-032-15,15,5,129.80362844702466
GR86-032-15,15,6,129.65559420289856
GR86-032-15,15,7,105.32074162679426
GR86-033-46,46,1,49.84811764705882
GR86-033-46,46,2,89.00144999999999
GR86-033-46,46,3,129.7475953079179
GR86-033-46,46,4,131.43317037037036
GR86-033-46,46,5,131.18034074074075
GR86-033-46,46,6,132.15098360655736
GR86-033-46,46,7,132.16835820895523
GR86-033-46,46,8,132.29346268656715
GR86-033-46,46,9,132.34761976047906
GR86-033-46,46,10,132.39845808383234
GR86-033-46,46,11,132.21073795180723
GR86-033-46,46,12,132.09298350824588
GR86-033-46,46,13,92.937893081761
GR86-033-46,46,14,89.52722054380665
GR86-033-46,46,15,131.85297904191617
GR86-033-46,46,16,131.51876304023844
GR86-033-46,46,17,131.23497757847534
GR86-033-46,46,18,131.2006567164179
GR86-033-46,46,19,84.86017126546146
GR86-033-46,46,20,0.7995670103092782
GR86-035-11,11,1,93.857375
GR86-035-11,11,2,89.48301681503462
GR86-035-11,11,3,124.69828016643551
GR86-035-11,11,4,130.00521802325582
GR86-035-11,11,5,130.31759071117563
GR86-035-11,11,6,129.84030434782608
GR86-035-11,11,7,130.075
GR86-035-11,11,8,130.17301886792453
GR86-035-11,11,9,129.6134008683068
GR86-035-11,11,10,129.12994227994227
GR86-035-11,11,11,130.03679245283018
GR86-035-11,11,12,9.048941956124313
GR86-036-98,98,1,92.27002074688797
GR86-036-98,98,2,88.99369587109769
GR86-036-98,98,3,126.98008695652173
GR86-036-98,98,4,130.21659701492536
GR86-036-98,98,5,131.19609792284865
GR86-036-98,98,6,131.0953698224852
GR86-036-98,98,7,130.75643491124262
GR86-036-98,98,8,131.031329394387
GR86-036-98,98,9,131.0944888888889
GR86-036-98,98,10,131.12684911242604
GR86-036-98,98,11,130.88168639053254
GR86-036-98,98,12,130.66717872968982
GR86-036-98,98,13,96.84627450980393
GR86-036-98,98,14,91.36908436213992
GR86-036-98,98,15,130.7407100591716
GR86-036-98,98,16,130.28310192023633
GR86-036-98,98,17,131.314
GR86-036-98,98,18,130.8455177514793
GR86-036-98,98,19,75.7274678111588
GR86-036-98,98,20,13.445824742268043
GR86-037-03,3,1,93.09132780082987
GR86-037-03,3,2,89.36063808574278
GR86-037-03,3,3,123.82040277777779
GR86-037-03,3,4,129.46002915451896
GR86-037-03,3,5,128.94454941860465
GR86-037-03,3,6,129.5148034934498
GR86-037-03,3,7,130.30967694566814
GR86-037-03,3,8,129.92177159590045
GR86-037-03,3,9,129.3880234260615
GR86-037-03,3,10,128.4761224489796
GR86-037-03,3,11,130.25173529411765
GR86-037-03,3,12,128.78047965116278
GR86-037-03,3,13,105.53336104513063
GR86-037-03,3,14,91.85530443756451
GR86-037-03,3,15,129.79622807017543
GR86-037-03,3,16,129.61132653061225
GR86-037-03,3,17,129.67759530791787
GR86-037-03,3,18,129.72913235294118
GR86-037-03,3,19,75.98471600688468
GR86-037-03,3,20,0.8180680570801317
GR86-038-93,93,1,93.11988541666666
GR86-038-93,93,2,89.27018962075847
GR86-038-93,93,3,126.02076379066479
GR86-038-93,93,4,130.2688839941263
GR86-038-93,93,5,130.24896755162243
GR86-038-93,93,6,130.09393538913363
GR86-038-93,93,7,130.67653333333334
GR86-038-93,93,8,130.49967407407408
GR86-038-93,93,9,129.70177679882525
GR86-038-93,93,10,130.6298085419735
GR86-038-93,93,11,130.0710997067449
GR86-038-93,93,12,130.2381231671554
GR86-038-93,93,13,102.13426605504587
GR86-038-93,93,14,91.81508771929825
GR86-038-93,93,15,130.3821565731167
GR86-038-93,93,16,129.27714285714288
GR86-038-93,93,17,129.5209224011713
GR86-038-93,93,18,130.18386666666666
GR86-038-93,93,19,74.25995777027026
GR86-038-93,93,20,0.9357000369412634
GR86-040-3,3,1,94.53576075550892
GR86-040-3,3,2,89.68921626984127
GR86-040-3,3,3,122.83796169630644
GR86-040-3,3,4,126.02315492957747
GR86-040-3,3,5,128.6307514450867
GR86-040-3,3,6,128.15873015873015
GR86-040-3,3,7,128.98851959361392
GR86-040-3,3,8,129.24978260869565
GR86-040-3,3,9,129.2343415340087
GR86-040-3,3,10,129.73395924308588
GR86-040-3,3,11,129.36712209302326
GR86-040-3,3,12,128.97738060781475
GR86-040-3,3,13,112.68637279596977
GR86-040-3,3,14,92.34966014418126
GR86-040-3,3,15,129.2071965317919
GR86-040-3,3,16,128.24251436781609
GR86-040-3,3,17,129.24156748911466
GR86-040-3,3,18,127.9855078683834
GR86-040-3,3,19,69.31654446177846
GR86-040-3,3,20,1.028721775736701
GR86-041-73,73,1,94.5925813221406
GR86-041-73,73,2,90.09237762237763
GR86-041-73,73,3,123.32961272475795
GR86-041-73,73,4,127.48776504297996
GR86-041-73,73,5,129.5045428156749
GR86-041-73,73,6,128.43239255014328
GR86-041-73,73,7,129.10904624277458
GR86-041-73,73,8,128.7220143884892
GR86-041-73,73,9,128.50018651362984
GR86-041-73,73,10,129.35891461649783
GR86-041-73,73,11,129.86140579710144
GR86-041-73,73,12,128.78724783861674
GR86-041-73,73,13,111.38690683229814
GR86-041-73,73,14,92.06451844262295
GR86-041-73,73,15,129.09444444444443
GR86-041-73,73,16,116.06417639429311
GR86-041-73,73,17,125.74260869565217
GR86-041-73,73,18,127.15177556818183
GR86-041-73,73,19,71.85846091861403
GR86-041-73,73,20,1.8801986754966888
GR86-047-21,21,1,89.23378832838773
GR86-047-21,21,2,88.97383629191322
GR86-047-21,21,3,127.63209700427961
GR86-047-21,21,4,130.9958504398827
GR86-047-21,21,5,131.30948604992656
GR86-047-21,21,6,130.81997071742313
GR86-047-21,21,7,131.83867256637168
GR86-047-21,21,8,132.21994074074075
GR86-047-21,21,9,132.11213333333333
GR86-047-21,21,10,131.79085419734906
